"Privacy and Cookie Policy","Polityka prywatności i plików cookie"
"Gateway validation error","Błąd sprawdzania poprawności bramy",module,Magento_Cybersource
"Authorize","Autoryzujautoryzuj",module,Magento_Cybersource
"Authorize and Capture","Autoryzuj i przechwyć",module,Magento_Cybersource
"Risk Factor Q","Czynnik ryzyka Q",module,Magento_Cybersource
"Risk Factor V","Czynnik ryzyka V",module,Magento_Cybersource
"Place Order","Złóż zamówienie",module,Magento_Cybersource
"Cybersource","CyberSource",module,Magento_Cybersource
"Enabled","Włączone",module,Magento_Cybersource
"Payment Action","Akcja płatności",module,Magento_Cybersource
"Title","Tytuł",module,Magento_Cybersource
"Merchant ID","ID sprzedawcy",module,Magento_Cybersource
"Transaction Key","Klucz transakcji",module,Magento_Cybersource
"Profile ID","Identyfikator profilu",module,Magento_Cybersource
"Access Key","Klucz dostępu",module,Magento_Cybersource
"Secret Key","Tajny klucz",module,Magento_Cybersource
"New Order Status","Status nowego zamówienia",module,Magento_Cybersource
"Test Mode","Tryb testowy",module,Magento_Cybersource
"Debug","Tryb debug",module,Magento_Cybersource
"Credit Card Types","Typy kart kredytowych",module,Magento_Cybersource
"Payment from Applicable Countries","Płatność ze stosownych krajów",module,Magento_Cybersource
"Payment from Specific Countries","Płatność z wybranych krajów",module,Magento_Cybersource
"Minimum Order Total","Minimalna suma zamówienia",module,Magento_Cybersource
"Maximum Order Total","Maksymalna suma zamówienia",module,Magento_Cybersource
"Sort Order","Kolejność sortowania",module,Magento_Cybersource
"Authorize Only","Tylko autoryzacja",module,Magento_Cybersource
"Webhook URL","Webhook URL",module,Magento_Cybersource
"Webhook URL should be set in your Cybersource account as Transaction Response Page.","Webhook URL should be set in your Cybersource account as Transaction Response Page.",module,Magento_Cybersource
"Is admin panel works on the different domain?","Is admin panel works on the different domain?",module,Magento_Cybersource
"Admin Profile ID","Admin Profile ID",module,Magento_Cybersource
"Admin Access Key","Admin Access Key",module,Magento_Cybersource
"Admin Secret Key","Admin Secret Key",module,Magento_Cybersource
"Admin Webhook URL","Admin Webhook URL",module,Magento_Cybersource
"The credit card type field needs to be provided. Select the field and try again.","The credit card type field needs to be provided. Select the field and try again.",module,Magento_Cybersource
"Import failed: %1","Import nieudany: %1",module,Magento_Deploy
"The class for ""%1"" type wasn't declared. Enter the class and try again.","The class for ""%1"" type wasn't declared. Enter the class and try again.",module,Magento_Deploy
"%1 does not implement %2","%1 does not implement %2",module,Magento_Deploy
"File app/etc/%1 can't be read. Please check if it exists and has read permissions.","File app/etc/%1 can't be read. Please check if it exists and has read permissions.",module,Magento_Deploy
"There are no sensitive configurations to fill","There are no sensitive configurations to fill",module,Magento_Deploy
"The value can't be empty. Enter the value and try again.","The value can't be empty. Enter the value and try again.",module,Magento_Deploy
"A configuration with this path does not exist or is not sensitive","A configuration with this path does not exist or is not sensitive",module,Magento_Deploy
"The mode can't be switched to ""%1"".","The mode can't be switched to ""%1"".",module,Magento_Deploy
"Wrong logger interface specified.","Wybrana została błędna instancja loggera.",module,Magento_Deploy
"The hash isn't saved.","The hash isn't saved.",module,Magento_Deploy
"The parameter ""importer_class"" is missing. Set the ""importer_class"" and try again.","The parameter ""importer_class"" is missing. Set the ""importer_class"" and try again.",module,Magento_Deploy
"The configuration file has changed. Run the ""app:config:import"" or the ""setup:upgrade"" command to synchronize the configuration.","The configuration file has changed. Run the ""app:config:import"" or the ""setup:upgrade"" command to synchronize the configuration.",module,Magento_Deploy
"Wrong type specified: '%1'","Wrong type specified: '%1'",module,Magento_Deploy
"Wrong queue type specified.","Wrong queue type specified.",module,Magento_Deploy
"Compilation from source: ","Kompilacja ze źródła: ",module,Magento_Deploy
"Wrong deploy strategy type: %1","Wrong deploy strategy type: %1",module,Magento_Deploy
"Some error","Błąd",module,Magento_Deploy
"some message","some message",module,Magento_Deploy
"Exception","Exception",module,Magento_Deploy
"Patch %1 has been successfully generated.","Patch %1 has been successfully generated.",module,Magento_Developer
"Template hints are %status","Template hints are %status",module,Magento_Developer
"Format for IDE '%1' is not supported","Format dla IDE '%1' nie jest obsługiwany",module,Magento_Developer
"Client side compilation doesn't work in production mode","Client side compilation doesn't work in production mode",module,Magento_Developer
"Client side less compilation","Kompilacja less po stronie klienta",module,Magento_Developer
"Server side less compilation","Kompilacja less po stronie serwera",module,Magento_Developer
"Magento was installed with a table prefix. Please re-install without prefix.","Magento was installed with a table prefix. Please re-install without prefix.",module,Magento_Developer
"Configuration Exception Message","Configuration Exception Message",module,Magento_Developer
"The ""%1.xml"" file doesn't exist.","The ""%1.xml"" file doesn't exist.",module,Magento_Developer
"Frontend Development Workflow","Przepływ pracy frontend",module,Magento_Developer
"Workflow type","Rodzaj przepływu pracy",module,Magento_Developer
"Modifying this configuration has no effect in production mode.","Modifying this configuration has no effect in production mode.",module,Magento_Developer
"Developer Client Restrictions","Ograniczony dostęp",module,Magento_Developer
"Allowed IPs (comma separated)","Dozwolone IP (oddzielone przecinkami)",module,Magento_Developer
"Leave empty for access from any location.","Pozostaw puste, aby umożliwić dostęp z każdej lokalizacji.",module,Magento_Developer
"Select this to allow DHL to optimize shipping charges by splitting the order if it exceeds %1 %2.","Wybierz tę opcję, aby umożliwić DHL zoptymalizować koszty wysyłki przez dzielenie zamówienia, jeżeli przekracza ono %1 %2.",module,Magento_Dhl
"Wrong Content Type","Nieprawidłowy rodzaj zawartości",module,Magento_Dhl
"Pounds","Funty",module,Magento_Dhl
"Kilograms","Kilogramy",module,Magento_Dhl
"Inches","Cale",module,Magento_Dhl
"Centimeters","Centymetry",module,Magento_Dhl
"inch","Cal",module,Magento_Dhl
"cm","cm",module,Magento_Dhl
"Height","Wysokość",module,Magento_Dhl
"Depth","Głębokość",module,Magento_Dhl
"Width","Szerokość",module,Magento_Dhl
"Regular","Standardowy",module,Magento_Dhl
"Specific","Wybrane",module,Magento_Dhl
"Easy shop","Łatwy zakup",module,Magento_Dhl
"Sprintline","Sprintline",module,Magento_Dhl
"Secureline","Secureline",module,Magento_Dhl
"Express easy","Łatwy ekspres",module,Magento_Dhl
"Europack","Europack",module,Magento_Dhl
"Break bulk express","Break bulk express",module,Magento_Dhl
"Medical express","Ekspres medyczny",module,Magento_Dhl
"Express worldwide","Ekspres międzynarodowy",module,Magento_Dhl
"Express 9:00","Ekspres 9:00",module,Magento_Dhl
"Express 10:30","Ekspres 10:30",module,Magento_Dhl
"Domestic economy select","Wybór ekonomicznej krajowej",module,Magento_Dhl
"Economy select","Wybór ekonomiczny",module,Magento_Dhl
"Domestic express 9:00","Domestic express 9:00",module,Magento_Dhl
"Domestic express","Krajowy ekspress",module,Magento_Dhl
"Others","Inne",module,Magento_Dhl
"Globalmail business","Globalmail business",module,Magento_Dhl
"Same day","Ten sam dzień",module,Magento_Dhl
"Express 12:00","Ekspres 12:00",module,Magento_Dhl
"Express envelope","Ekspresowa koperta",module,Magento_Dhl
"Domestic express 12:00","Domestic express 12:00",module,Magento_Dhl
"Jetline","Jetline",module,Magento_Dhl
"Freight worldwide","Dostawa międzynarodowa",module,Magento_Dhl
"Jumbo box","Jumbo box",module,Magento_Dhl
"DHL service is not available at %s date","Usługa DHL jest niedostepna dnia %s",module,Magento_Dhl
"The response is in wrong format.","Odpowiedź ma niepoprawny format.",module,Magento_Dhl
"We had to skip DHL method %1 because we couldn't find exchange rate %2 (Base Currency).","Musieliśmy pominąć metodę DHL %1, ponieważ nie mogliśmy znaleźć kursu %2 (waluty bazowej).",module,Magento_Dhl
"Zero shipping charge for '%1'","Zerowe opłaty dostawy dla '%1'",module,Magento_Dhl
"DHL","DHL",module,Magento_Dhl
"Cannot identify measure unit for %1","Nie można zidentyfikować jednostki miary dla %1",module,Magento_Dhl
"Cannot identify weight unit for %1","Nie można zidentyfikować jednostki wagi dla %1",module,Magento_Dhl
"There is no items in this order","Brak produktów w tym zamówieniu",module,Magento_Dhl
"Please specify origin country.","Prosimy o określenie kraju pochodzenia.",module,Magento_Dhl
"Documents","Dokumenty",module,Magento_Dhl
"Non Documents","Inne niż dokumenty",module,Magento_Dhl
"Height, width and length should be equal or greater than %1","Wysokość, szerokość i długość powinny być równe lub większe niż %1",module,Magento_Dhl
"Unable to retrieve tracking","Nie udało się pobrać informacji o śledzeniu przesyłki",module,Magento_Dhl
"Response is in the wrong format","Odpowiedź ma niepoprawny format",module,Magento_Dhl
"Error #%1 : %2","Błąd #%1: %2",module,Magento_Dhl
"No packages for request","Brak paczki dla tego zapytania",module,Magento_Dhl
"Unable to retrieve shipping label","Nie można pobrać etykiety wysyłki",module,Magento_Dhl
"Non documents","Inne niż dokumenty",module,Magento_Dhl
"None","Brak",module,Magento_Dhl
"The security validation of the XML document has failed.","The security validation of the XML document has failed.",module,Magento_Dhl
"The response is in the wrong format","The response is in the wrong format",module,Magento_Dhl
"Field ","Pole ",module,Magento_Dhl
" is required."," jest wymagane.",module,Magento_Dhl
"Enabled for Checkout","Włączone",module,Magento_Dhl
"Title","Tytuł",module,Magento_Dhl
"Access ID","Identyfikator dostępu",module,Magento_Dhl
"Password","Hasło",module,Magento_Dhl
"Account Number","Numer konta",module,Magento_Dhl
"Content Type (Non Domestic)","Content Type (Non Domestic)",module,Magento_Dhl
"Whether to use Documents or NonDocuments service for non domestic shipments. (Shipments within the EU are classed as domestic)","Whether to use Documents or NonDocuments service for non domestic shipments. (Shipments within the EU are classed as domestic)",module,Magento_Dhl
"Calculate Handling Fee","Oblicz koszt przygotowania przesyłki",module,Magento_Dhl
"Handling Applied","Wliczono koszty manipulacyjne",module,Magento_Dhl
"""Per Order"" allows a single handling fee for the entire order. ""Per Package"" allows an individual handling fee for each package.","""Na zamówienie"" pozwala pojedynczy manipulacyjnej za całość zamówienia. ""Na pakiet"" umożliwia indywidualne odstępnego dla każdego pakietu.",module,Magento_Dhl
"Handling Fee","Opłata manipulacyjna",module,Magento_Dhl
"Divide Order Weight","Podziel wagę zamówienia",module,Magento_Dhl
"Select this to allow DHL to optimize shipping charges by splitting the order if it exceeds 70 kg.","Wybierz tę opcję, aby umożliwić DHL zoptymalizować koszty wysyłki przez dzielenie zamówienia, jeżeli przekracza ono 70 kg.",module,Magento_Dhl
"Weight Unit","Jednostka wagi",module,Magento_Dhl
"Size","Rozmiar",module,Magento_Dhl
"Documents Allowed Methods","Documents Allowed Methods",module,Magento_Dhl
"Non Documents Allowed Methods","Non Documents Allowed Methods",module,Magento_Dhl
"Ready time","Ready time",module,Magento_Dhl
"Package ready time after order submission (in hours).","Package ready time after order submission (in hours).",module,Magento_Dhl
"Displayed Error Message","Wyświetlony błąd",module,Magento_Dhl
"Free Method","Darmowa metoda",module,Magento_Dhl
"Enable Free Shipping Threshold","Włącz próg darmowej wysyłki",module,Magento_Dhl
"Free Shipping Amount Threshold","Próg darmowej wysyłki",module,Magento_Dhl
"Ship to Applicable Countries","Dostawa do stosownych krajów",module,Magento_Dhl
"Ship to Specific Countries","Dostawa do wybranych krajów",module,Magento_Dhl
"Show Method if Not Applicable","Pokaż metodę jeśli niedostępna",module,Magento_Dhl
"Sort Order","Kolejność sortowania",module,Magento_Dhl
"Debug","Tryb debug",module,Magento_Dhl
"Sandbox Mode","Sandbox Mode",module,Magento_Dhl
"--Please Select--","--Proszę wybrać--",module,Magento_Directory
"lbs","lbs",module,Magento_Directory
"kgs","kg",module,Magento_Directory
"The country isn't available.","The country isn't available.",module,Magento_Directory
"Undefined rate from ""%1-%2"".","Niezdefiniowany zakres od ""%1-%2"".",module,Magento_Directory
"Please correct the target currency.","Proszę poprawić w walucie docelowej.",module,Magento_Directory
"label","etykieta",module,Magento_Directory
"We can't retrieve a rate from %1 for %2.","Nie możemy uzyskać stawki dla %1 z %2.",module,Magento_Directory
"No API Key was specified or an invalid API Key was specified.","No API Key was specified or an invalid API Key was specified.",module,Magento_Directory
"Currency rates can't be retrieved.","Currency rates can't be retrieved.",module,Magento_Directory
"The account this API request is coming from is inactive.","The account this API request is coming from is inactive.",module,Magento_Directory
"The ""%1"" is not allowed as base currency for your subscription plan.","The ""%1"" is not allowed as base currency for your subscription plan.",module,Magento_Directory
"An invalid base currency has been entered.","An invalid base currency has been entered.",module,Magento_Directory
"FATAL ERROR:","BŁĄD KRYTYCZNY:",module,Magento_Directory
"The import model can't be initialized. Verify the model and try again.","The import model can't be initialized. Verify the model and try again.",module,Magento_Directory
"Please specify the correct Import Service.","Proszę sprecyzuj prawidłową obsługę importu.",module,Magento_Directory
"WARNING:","OSTRZEŻENIE:",module,Magento_Directory
"Please correct the country code: %1.","Proszę poprawić kod kraju: %1.",module,Magento_Directory
"Country and Format Type combination should be unique","Kombinacja kraju i typu formatu powinna być unikalna",module,Magento_Directory
"Please correct the rates received","Proszę poprawić stawki cen",module,Magento_Directory
"Please select a region, state or province.","Wybierz województwo lub region.",module,Magento_Directory
"Currency","Waluta",module,Magento_Directory
"Your current currency is: %1.","Aktualna waluta: %1.",module,Magento_Directory
"Continue","Kontynuuj",module,Magento_Directory
"Currency Update Warnings","Ostrzeżenia aktualizacji waluty",module,Magento_Directory
"Currency Setup","Ustawienia waluty",module,Magento_Directory
"Currency Options","Opcje waluty",module,Magento_Directory
"Base Currency","Waluta podstawowa",module,Magento_Directory
"Base currency is used for all online payment transactions. The base currency scope is defined by the catalog price scope (""Catalog"" > ""Price"" > ""Catalog Price Scope"").","Base currency is used for all online payment transactions. The base currency scope is defined by the catalog price scope (""Catalog"" > ""Price"" > ""Catalog Price Scope"").",module,Magento_Directory
"Default Display Currency","Domyślna wyświetlana waluta",module,Magento_Directory
"Allowed Currencies","Dopuszczone waluty",module,Magento_Directory
"Fixer.io","Fixer.io",module,Magento_Directory
"API Key","API Key",module,Magento_Directory
"Connection Timeout in Seconds","Timeout połączenia w sekundach",module,Magento_Directory
"Currency Converter API","Currency Converter API",module,Magento_Directory
"Scheduled Import Settings","Zaplanowane ustawienia importu",module,Magento_Directory
"Enabled","Włączone",module,Magento_Directory
"Error Email Recipient","Błąd e-mail: nieprawidłowy odbiorca",module,Magento_Directory
"Error Email Sender","Błąd e-mail: nieprawidłowy nadawca",module,Magento_Directory
"Error Email Template","Błąd w szablonie e-mail",module,Magento_Directory
"Email template chosen based on theme fallback when ""Default"" option is selected.","Wybrany szablon e-mail oparty na temacie fallback po wybraniu opcji ""Default"".",module,Magento_Directory
"Frequency","Częstotliwość",module,Magento_Directory
"Service","Usługa",module,Magento_Directory
"Start Time","Czas rozpoczęcia",module,Magento_Directory
"Installed Currencies","Zainstalowane waluty",module,Magento_Directory
"Zip/Postal Code is Optional for","Kod pocztowy jest Opcjonalnie dla",module,Magento_Directory
"State Options","Opcje regionów",module,Magento_Directory
"State is Required for","Region jest wymagany dla",module,Magento_Directory
"Allow to Choose State if It is Optional for Country","Umożliwia wybór województwa, jeśli jest opcjonalny dla kraju",module,Magento_Directory
"Weight Unit","Jednostka wagi",module,Magento_Directory
"Document is not saved due to error.","Dokument nie jest zapisany ze względu na błąd.",module,Magento_Doc
"More than one node matching the query: %1","Więcej niż jeden wynik pasuje do zapytania: %1",module,Magento_Doc
"Invalid XML in file %1:\n%2","Nieprawidłowy kod XML w pliku %1:\n%2",module,Magento_Doc
"Invalid Document \n%1","Nieprawidłowy dokument \n%1",module,Magento_Doc
"Downloadable Information","Informacje o produktach do pobrania",module,Magento_Downloadable
"Add New Link","Dodać nowy Link",module,Magento_Downloadable
"Upload Files","Załaduj pliki",module,Magento_Downloadable
"All Files","Wszystkie pliki",module,Magento_Downloadable
"Unlimited","Nielimitowany",module,Magento_Downloadable
"Upload type can not be determined.","Upload type can not be determined.",module,Magento_Downloadable
"File can not be moved from temporary folder to the destination folder.","File can not be moved from temporary folder to the destination folder.",module,Magento_Downloadable
"Something went wrong while getting the requested content.","Coś się zepsuło podczas uzyskiwania żądanej zawartości.",module,Magento_Downloadable
"My Downloadable Products","Produkty do pobrania",module,Magento_Downloadable
"We can't find the link you requested.","Nie możemy znaleźć linka którego zażądałeś.",module,Magento_Downloadable
"Please sign in to download your product or purchase <a href=""%1"">%2</a>.","Proszę się zalogować, aby ściągnąć produkt lub zakup <a href=""%1"">%2</a>.",module,Magento_Downloadable
"Please sign in to download your product.","Proszę się zalogować, aby ściągnąć produkt.",module,Magento_Downloadable
"The link has expired.","Link utracił ważność.",module,Magento_Downloadable
"The link is not available.","Link jest niedostępny.",module,Magento_Downloadable
"Sorry, there was an error getting requested content. Please contact the store owner.","Niestety, wystąpił błąd podczas pobierania. Prosimy o kontakt z właścicielem sklepu.",module,Magento_Downloadable
"Please set resource file and link type.","Prosimy wybrać plik źródłowy i typ odnośnika",module,Magento_Downloadable
"Invalid download link type.","Nieprawidłowy typ odnośnika pobierania",module,Magento_Downloadable
"Something went wrong while saving the file(s).","Coś się zepsuło podczas zapisywania plików.",module,Magento_Downloadable
"Provided content must be valid base64 encoded data.","Podana treść musi być prawidłowo zakodowana w formacie base64.",module,Magento_Downloadable
"Provided file name contains forbidden characters.","Podana nazwa pliku zawiera niedozwolone znaki.",module,Magento_Downloadable
"Link file not provided","Link file not provided",module,Magento_Downloadable
"Link price must have numeric positive value.","Cena linku musi mieć dodatnią wartość liczbową.",module,Magento_Downloadable
"Number of downloads must be a positive integer.","Liczba pobrań musi być dodatnią liczbą całkowitą.",module,Magento_Downloadable
"Sort order must be a positive integer.","Kolejność sortowania musi być dodatnią liczbą całkowitą.",module,Magento_Downloadable
"Link URL must have valid format.","Łącze URL musi mieć prawidłowy format.",module,Magento_Downloadable
"Link URL's domain is not in list of downloadable_domains in env.php.","Link URL's domain is not in list of downloadable_domains in env.php.",module,Magento_Downloadable
"Provided file content must be valid base64 encoded data.","Podana treść pliku musi być prawidłowo zakodowana w formacie base64.",module,Magento_Downloadable
"Link file not found. Please try again.","Link file not found. Please try again.",module,Magento_Downloadable
"Sample URL must have valid format.","Adres URL próbki musi mieć prawidłowy format.",module,Magento_Downloadable
"Sample URL's domain is not in list of downloadable_domains in env.php.","Sample URL's domain is not in list of downloadable_domains in env.php.",module,Magento_Downloadable
"Link sample file not found. Please try again.","Link sample file not found. Please try again.",module,Magento_Downloadable
"Order id cannot be null","ID zamówienia nie może być puste",module,Magento_Downloadable
"Order item id cannot be null","ID elementu zamówienia nie może być puste",module,Magento_Downloadable
"The product needs to be the downloadable type. Verify the product and try again.","The product needs to be the downloadable type. Verify the product and try again.",module,Magento_Downloadable
"The link information is invalid. Verify the link and try again.","The link information is invalid. Verify the link and try again.",module,Magento_Downloadable
"The link title is empty. Enter the link title and try again.","The link title is empty. Enter the link title and try again.",module,Magento_Downloadable
"No downloadable link with the provided ID was found. Verify the ID and try again.","No downloadable link with the provided ID was found. Verify the ID and try again.",module,Magento_Downloadable
"The downloadable link isn't related to the product. Verify the link and try again.","The downloadable link isn't related to the product. Verify the link and try again.",module,Magento_Downloadable
"The link with ""%1"" ID can't be deleted.","The link with ""%1"" ID can't be deleted.",module,Magento_Downloadable
"The link type is invalid. Verify and try again.","The link type is invalid. Verify and try again.",module,Magento_Downloadable
"The link sample type is invalid. Verify and try again.","The link sample type is invalid. Verify and try again.",module,Magento_Downloadable
"Please specify product link(s).","Określ link(i) produktu",module,Magento_Downloadable
"Sample file not provided","Przykładowy plik nie został dostarczony",module,Magento_Downloadable
"Sample file not found. Please try again.","Sample file not found. Please try again.",module,Magento_Downloadable
"The sample information is invalid. Verify the information and try again.","The sample information is invalid. Verify the information and try again.",module,Magento_Downloadable
"The sample title is empty. Enter the title and try again.","The sample title is empty. Enter the title and try again.",module,Magento_Downloadable
"No downloadable sample with the provided ID was found. Verify the ID and try again.","No downloadable sample with the provided ID was found. Verify the ID and try again.",module,Magento_Downloadable
"The downloadable sample isn't related to the product. Verify the link and try again.","The downloadable sample isn't related to the product. Verify the link and try again.",module,Magento_Downloadable
"The sample with ""%1"" ID can't be deleted.","The sample with ""%1"" ID can't be deleted.",module,Magento_Downloadable
"The sample type is invalid. Verify the sample type and try again.","The sample type is invalid. Verify the sample type and try again.",module,Magento_Downloadable
"Yes","Tak",module,Magento_Downloadable
"No","Nie",module,Magento_Downloadable
"Use config","Użyj konfiguracji",module,Magento_Downloadable
"Upload File","Załaduj plik",module,Magento_Downloadable
"URL","ADRES URL",module,Magento_Downloadable
"attachment","załącznik",module,Magento_Downloadable
"inline","liniowy",module,Magento_Downloadable
"Pending","Oczekujący",module,Magento_Downloadable
"Invoiced","Zafakturowane",module,Magento_Downloadable
"To enable the option set the weight to no","Aby włączyć opcję ustaw wagę na nie",module,Magento_Downloadable
"Is this downloadable Product?","Jest to produkt do pobrania?",module,Magento_Downloadable
"Links","Linki",module,Magento_Downloadable
"Title","Tytuł",module,Magento_Downloadable
"Links can be purchased separately","Linki mogą zostać kupione osobno",module,Magento_Downloadable
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","Litery alfabetu, kreski i podkreślenia są polecane dla nazw plików. Nieprawidłowe znaki zostaną zastąpione przez '_'.",module,Magento_Downloadable
"Add Link","Dodaj link",module,Magento_Downloadable
"Price","Cena",module,Magento_Downloadable
"File","Plik",module,Magento_Downloadable
"Sample","próbka",module,Magento_Downloadable
"Shareable","Współdzielony",module,Magento_Downloadable
"Max. Downloads","Maksymalna ilość ściągnięć",module,Magento_Downloadable
"Samples","Przykłady",module,Magento_Downloadable
"Use Default Value","Użyj wartości domyślnej",module,Magento_Downloadable
"sample","próbka",module,Magento_Downloadable
"Is this a downloadable Product?","Czy to produkt do pobrania?",module,Magento_Downloadable
"Add links to your product files here.","Dodaj linki do swoich produktów.",module,Magento_Downloadable
"[STORE VIEW]","[WIDOK SKLEPU]",module,Magento_Downloadable
"[GLOBAL]","[GLOBALNY]",module,Magento_Downloadable
"Sort Order","Kolejność sortowania",module,Magento_Downloadable
"Attach File or Enter Link","Dodaj plik lub wklej linka",module,Magento_Downloadable
"Sort Variations","Zmiana sortowania",module,Magento_Downloadable
"Browse Files...","Przeglądaj pliki...",module,Magento_Downloadable
"Delete","Usuń",module,Magento_Downloadable
"Add product preview files here.","Dodaj podgląd plików produktu.",module,Magento_Downloadable
"SKU","SKU",module,Magento_Downloadable
"U","U",module,Magento_Downloadable
"Select all","Zaznacz wszystko",module,Magento_Downloadable
"Unselect all","Odznacz wszystko",module,Magento_Downloadable
"Availability","Dostępność",module,Magento_Downloadable
"In stock","W magazynie",module,Magento_Downloadable
"Out of stock","niedostępne",module,Magento_Downloadable
"Go to <a href=""%1"">My Downloadable Products</a>","Przejdź do <a href=""%1"">Produkty do pobrania</a>",module,Magento_Downloadable
"Downloadable Products","Produkty do pobrania",module,Magento_Downloadable
"Order #","Zamówienie #",module,Magento_Downloadable
"Date","Data",module,Magento_Downloadable
"Status","Stan",module,Magento_Downloadable
"Remaining Downloads","Pozostałe ściągnięcia",module,Magento_Downloadable
"View Order","Zobacz zamówienie",module,Magento_Downloadable
"Start Download","Rozpocznij pobieranie",module,Magento_Downloadable
"You have not purchased any downloadable products yet.","Nie kupowałeś jeszcze żadnych produktów do pobrania.",module,Magento_Downloadable
"Back","Powrót",module,Magento_Downloadable
"download","ściągnij",module,Magento_Downloadable
"Gift Message","Wiadomość prezentowa",module,Magento_Downloadable
"From:","Z:",module,Magento_Downloadable
"To:","Do:",module,Magento_Downloadable
"Message:","Wiadomość:",module,Magento_Downloadable
"Product Name","Nazwa produktu",module,Magento_Downloadable
"Qty","Ilość",module,Magento_Downloadable
"Subtotal","Suma częściowa",module,Magento_Downloadable
"Discount Amount","Zniżka",module,Magento_Downloadable
"Row Total","Razem",module,Magento_Downloadable
"Qty Invoiced","Zafakturowana ilość",module,Magento_Downloadable
"Ordered","Zamówień",module,Magento_Downloadable
"Shipped","Wysłane",module,Magento_Downloadable
"Canceled","Anulowane",module,Magento_Downloadable
"Refunded","Zwrócone",module,Magento_Downloadable
"We could not detect a size.","Nie można wykryć rozmiaru.",module,Magento_Downloadable
"Downloadable Product Section","Sekcja Produktów do pobrania",module,Magento_Downloadable
"Downloads","Pobrania",module,Magento_Downloadable
"Downloadable Product Options","Opcje produktów do pobrania",module,Magento_Downloadable
"Order Item Status to Enable Downloads","Status elementu zamówienia umożliwiający pobranie",module,Magento_Downloadable
"Default Maximum Number of Downloads","Domyślna maksymalna ilość ściągnięć",module,Magento_Downloadable
"Default Sample Title","Domyślny tytuł dla próbek",module,Magento_Downloadable
"Default Link Title","Domyślny tytuł dla linków",module,Magento_Downloadable
"Open Links in New Window","Otwórz linki w nowym oknie",module,Magento_Downloadable
"Use Content-Disposition","Użyj rozmieszczenia treści",module,Magento_Downloadable
"Disable Guest Checkout if Cart Contains Downloadable Items","Wyłącz zakupy dla niezalogowanych jeśli koszyk zawiera produkty do pobrania",module,Magento_Downloadable
"Guest checkout will only work with shareable.","Zakupy dla niezalogowanych będą działały tylko ze współdzielonymi",module,Magento_Downloadable
"""model"" value should be specified","""model"" value should be specified",module,Magento_DownloadableGraphQl
"Unlimited","Nielimitowany",module,Magento_DownloadableGraphQl
"File directory '%1' is not readable.","Katalog '%1' nie jest ustawiony do odczytu.",module,Magento_DownloadableImportExport
"File directory '%1' is not writable.","Katalog '%1' nie jest ustawiony do zapisu.",module,Magento_DownloadableImportExport
"Error","Błąd",module,Magento_DownloadableImportExport
"Attribute Properties","Właściwości cechy",module,Magento_Eav
"Default Label","Domyślna etykieta",module,Magento_Eav
"Default label","Domyślna etykieta",module,Magento_Eav
"Attribute Code","Kod cechy",module,Magento_Eav
"This is used internally. Make sure you don't use spaces or more than %1 symbols.","Ta wartość jest używana wewnętrznie. Upewnij się, że nie ma spacji lub więcej niż %1 symboli.",module,Magento_Eav
"Catalog Input Type for Store Owner","Typ pola katalogu dla właściciela sklepu",module,Magento_Eav
"Values Required","Wartości wymagane",module,Magento_Eav
"Default Value","Domyślna wartość",module,Magento_Eav
"Unique Value","Unikalna wartość",module,Magento_Eav
"Unique Value (not shared with other products)","Unikalna wartość (nie jest współdzielona z innymi produktami)",module,Magento_Eav
"Not shared with other products.","Nie dzielone z innymi produktami.",module,Magento_Eav
"Input Validation for Store Owner","Sprawdzanie danych",module,Magento_Eav
"Required","Wymagane",module,Magento_Eav
"Yes","Tak",module,Magento_Eav
"No","Nie",module,Magento_Eav
"System","System",module,Magento_Eav
"None","Brak",module,Magento_Eav
"Decimal Number","Liczba dziesiętna",module,Magento_Eav
"Integer Number","Wartość typu integer",module,Magento_Eav
"Email","E-mail",module,Magento_Eav
"URL","ADRES URL",module,Magento_Eav
"Letters","Litery",module,Magento_Eav
"Letters (a-z, A-Z) or Numbers (0-9)","Litery (a-z, A-Z) lub cyfry (0-9)",module,Magento_Eav
"Text Editor input type requires WYSIWYG to be enabled in Stores > Configuration > Content Management.","Text Editor input type requires WYSIWYG to be enabled in Stores > Configuration > Content Management.",module,Magento_Eav
"Input type ""%value%"" not found in the input types list.","Pole typu %value%"" nie zostało odnalezione na liście typów pól.""",module,Magento_Eav
"Attribute object is undefined","Obiekt cechy jest niezdefiniowany",module,Magento_Eav
"Entity object is undefined","Obiekt jednostki jest niezdefiniowany",module,Magento_Eav
"""%1"" invalid type entered.","""%1"" wpisany nieprawidłowy typ.",module,Magento_Eav
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" zawiera znaki spoza alfabetu lub nieliczbowe.",module,Magento_Eav
"""%1"" is an empty string.","""%1"" jest pustym ciągiem znaków.",module,Magento_Eav
"""%1"" contains non-numeric characters.","""%1"" zawiera znaki nieliczbowe.",module,Magento_Eav
"""%1"" contains non-alphabetic characters.","""%1"" zawiera znaki spoza alfabetu.",module,Magento_Eav
"""%1"" is not a valid email address.","""%1"" nie jest prawidłowym adresem e-mail.",module,Magento_Eav
"""%1"" is not a valid hostname.","""%1"" nie jest prawidłową nazwą hosta.",module,Magento_Eav
